COMMENT_ID|COMMENT_EXTRACTION_DATE|FROM_ID|CREATED_TIME|ID_POST|MESSAGE
885259578204211_885607548169414|2016-10-26 14:25:00|1359527124088057|2015-04-03 08:13:42|227577483972427_885259578204211|Ben j'y crois pas j'attend toujours l'offre avec mon chauffe eau thermodinamyque de 2009. Pub mensongere. Par contre concernant le montage de la maison je n'ai rien a redire et pas de fissure puisque j'etais tous les jours sur le chantier. Et ca il faut y etre surtout lors du montage des fermes qui doit etre serrees, sinon quata apres pour les fissures.
881096438620525_881108038619365|2016-10-26 14:25:00|1294825030530774|2015-03-26 10:35:27|227577483972427_881096558620513|mignonne
881096438620525_885611844835651|2016-10-26 14:25:00|1359527124088057|2015-04-03 08:29:23|227577483972427_881096558620513|Ludovic Legay arretez de dire que c'est une arnaque. J'ai construit Phenix et n'ai aucun probleme avec ma maison. Il faut juste un minimum de presence sur le chantier surtout lors du montage des fermes et pour l'interieur. Les autres constructeur ne valent pas mieux et pour un prix superieur
878176522245850_878277685569067|2016-10-26 14:25:00|10209328262302052|2015-03-20 17:56:55|227577483972427_878176735579162|Vous etes dans quel region ?
878176522245850_878310428899126|2016-10-26 14:25:00|1294825030530774|2015-03-20 19:36:36|227577483972427_878176735579162|moi aucun soucis, et j ai eu un conduc au top
878176522245850_884188578311311|2016-10-26 14:25:00|10207612925668900|2015-03-31 09:47:36|227577483972427_878176735579162|Oui phenix c une grosse arnaque je c de quoi je parle j'en ss victime des mal facon de partout surtout la charpente par vent on dirai que la maison va s'ecrouler
878176522245850_878274835569352|2016-10-26 14:25:00|10209328262302052|2015-03-20 17:47:05|227577483972427_878176735579162|Moi enduit fissure et plein d autre chose cela fait 4 mois et demi que j ai ete livrer et conducteur de travaux au abonne absent !!
878176522245850_878643838865785|2016-10-26 14:25:00|1233742033331715|2015-03-21 12:46:32|227577483972427_878176735579162|tt se fisur aie aie aie
878176522245850_878625565534279|2016-10-26 14:25:00|1228705750509175|2015-03-21 11:57:18|227577483972427_878176735579162|Elodie Jeremy Leclerc
867750646621771_867854909944678|2016-10-26 14:25:00|1569440629748577|2015-03-02 16:57:22|227577483972427_867750646621771|moi j'ai signe en 2014 pour 300EUR!!! on verra le resultat!
867750646621771_867871259943043|2016-10-26 14:25:00|10207375248918772|2015-03-02 17:25:28|227577483972427_867750646621771|Sur le papier s'etait 450. Mais sa a baisse d'un coup
867732536623582_867756016621234|2016-10-26 14:25:00|1344490132228933|2015-03-02 12:47:59|227577483972427_867732536623582|Un maison en L <3 comme la notre fraichement finie ;-)
867732536623582_867733149956854|2016-10-26 14:25:00|1294825030530774|2015-03-02 11:27:20|227577483972427_867732536623582|trop belles
861398813923621_862421793821323|2016-10-26 14:25:00|10207025710073595|2015-02-20 13:41:27|227577483972427_861398813923621|une prochaine sur vendin est en cours de preparation....
861398813923621_862416383821864|2016-10-26 14:25:00|10207025710073595|2015-02-20 13:32:47|227577483972427_861398813923621|interessant, une visite s'impose ! :(
858984317498404_859621284101374|2016-10-26 14:25:00|1107674475953715|2015-02-14 19:31:02|227577483972427_858984517498384|Alors nous on a passe la fin d'apres midi de la st Valentin avec ma voisine (meme constructeur meme chef de chantier)  a faire un beau courrier contre maison phenix pour leur faire part de notre mecontentement  ! Une belle welcome !  Mal chauffee et pleines de defauts
858984317498404_871497356247100|2016-10-26 14:25:00|10211062966192999|2015-03-09 15:31:54|227577483972427_858984517498384|De toute facon une fois signe et tout payer ils ne nous connaissent plus. Meme avant d ailleurs. Ils listent nos numeros et ne repondent plus quand on a un soucis. Je parlent bien entendu du chef de chantier et des commerciaux on a pas encore essaye le siege social on essaiera si la situation ne s ameliore pas
858984317498404_890028991060603|2016-10-26 14:25:00|1359527124088057|2015-04-11 09:34:14|227577483972427_858984517498384|Moi maison phenix construite en 2010 type selection 120 m carre, 4 chambre consomation bois pour hiver 2014 5 steres et sans chauffage electrique.Mis eclairage Led dans toutes les pieces, electricite mensuel a 65 euros.Prix de ma maison tout compris plus travaux annexe branchement 128000 euros
858984317498404_859220917474744|2016-10-26 14:25:00|1865478740339628|2015-02-14 01:27:11|227577483972427_858984517498384|oui 1 nouvelle maison
858918940838275_858942427502593|2016-10-26 14:25:00|1294825030530774|2015-02-13 11:34:20|227577483972427_858918940838275|la meme que la mienne
858918940838275_859039847492851|2016-10-26 14:25:00|1125674720802672|2015-02-13 16:11:55|227577483972427_858918940838275|Pour le Bas-Rhin vous pouvez me contacter...
844875715575931_845044628892373|2016-10-26 14:25:00|10154635989793850|2015-01-20 16:54:03|227577483972427_844875845575918|Moi aussi je veux bien ouvrir mes portes...
844875715575931_863752250354944|2016-10-26 14:25:00|10211062966192999|2015-02-22 22:29:36|227577483972427_844875845575918|Heuuu vous avez fait construire ou? Sans indiscretion car je suis en train de faire construire. La structure a peine monte on a du les stopper car ils se sont plante dans les calculs. Un mois qu on attend pour que le maitre d ouvrage revoit le dossier. Ca me fait peur pour la suite :/
844875715575931_844928315570671|2016-10-26 14:25:00|10210871434211145|2015-01-20 11:48:20|227577483972427_844875845575918|C'est quoi le nom des briques ?
704440719619432_843600392370130|2016-10-26 14:25:00|10208915281298413|2015-01-17 22:17:45|227577483972427_843085452421624|Nous y somme depuis trois mois et deja decu
704440719619432_843257879071048|2016-10-26 14:25:00|1125674720802672|2015-01-17 07:34:38|227577483972427_843085452421624|Pour le Bas-Rhin vous pouvez m'appellez au 06 73 09 24 11 ou laissez moi un commentaire avec vos coordonnees et je vous rappellerai...
704440719619432_844988888897947|2016-10-26 14:25:00|10209560309617471|2015-01-20 14:33:32|227577483972427_843085452421624|Val Vatinel pourquoi etes vous decu?
704440719619432_843116202418549|2016-10-26 14:25:00|1344490132228933|2015-01-16 23:14:18|227577483972427_843085452421624|Bientot la notre (semaine prochaine) :-)
704440719619432_843111912418978|2016-10-26 14:25:00|1431080183586450|2015-01-16 23:01:33|227577483972427_843085452421624|Tres belle maison, agreable a vivre
704440719619432_785345074862329|2016-10-26 14:25:00|1142972545767862|2014-10-10 16:12:48|227577483972427_843085452421624|io tsara
838033522926817_838097686253734|2016-10-26 14:25:00|1294825030530774|2015-01-07 17:35:02|227577483972427_838033719593464|et quand chez moi
